,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,score
71,The Express Tribune,@etribune,2022-01-18T13:11:49.000Z,"The Express Tribune
@etribune
·
18 Jan","Pakistan, UK agree to ink pact on repatriation of convicted criminals
#etribune #latestnews
tribune.com.pk
Pakistan, UK agree to sign extradition treaty
Pakistan and the United Kingdom have agreed to finalise and sign at the earliest agreements for repatriation of convicted citizens and criminals
5
35
100",,5.0,35,100,[],https://twitter.com/etribune/status/1483426903302225924,0.0
72,The Express Tribune,@etribune,2022-01-18T13:53:49.000Z,"The Express Tribune
@etribune
·
18 Jan","‘Teleprompter glitch’ during WEF summit exposes Modi’s oratory skills
#etribune #Modi teleprompter
tribune.com.pk
WATCH: ‘Teleprompter glitch’ exposes Modi’s oratory skills
Indian prime minister was caught off guard after he abruptly paused while addressing WEF's virtual summit owing to a ‘teleprompter glitch’
2
16
39",,2.0,16,39,[],https://twitter.com/etribune/status/1483437472998645768,0.0
73,The Express Tribune,@etribune,2022-01-18T16:49:18.000Z,"The Express Tribune
@etribune
·
18 Jan","Pakistan's first figure skater? Mallak Faisal proudly waves the Pakistan flag as she puts an impressive and graceful performance on a local ice rink.

 Courtesy: Twitter: PakistanInPeace

For more, visit: https://tribune.com.pk

#etribune #iceskating #figureskater #pakistan
2
5
28",🎥,2.0,5,28,['https://pbs.twimg.com/amplify_video_thumb/1483481060969226240/img/tl0LiCe6EbF93Fus.jpg'],https://twitter.com/etribune/status/1483481637946019841,0.0
74,The Express Tribune,@etribune,2022-01-18T16:23:51.000Z,"The Express Tribune
@etribune
·
18 Jan","Buzdar declared 'best chief minister' in all four provinces
#etribune #latestnews
tribune.com.pk
Poll finds Buzdar best performing CM
New IPOR survey is based on three years’ performance
6
9
24",,6.0,9,24,[],https://twitter.com/etribune/status/1483475231591354370,0.0
75,The Express Tribune,@etribune,2022-01-19T09:12:10.000Z,"The Express Tribune
@etribune
·
19 Jan","In a first, transgender person Sara Gul Khan passes her final professional exam of MBBS from the Jinnah Medical and Dental College in Karachi and becomes Pakistan's first transgender doctor. 

#etribune #news #latest
5
39
178",,5.0,39,178,[],https://twitter.com/etribune/status/1483728983644647429,0.0
76,The Express Tribune,@etribune,2022-01-19T19:14:07.000Z,"The Express Tribune
@etribune
·
20 Jan","Biden nominates Muslim woman to be federal judge in historic first

Read here http://bit.ly/3rArDCy

#etribune #latest
4
13",,,4,13,[],https://twitter.com/etribune/status/1483880466457534473,0.0
77,The Express Tribune,@etribune,2022-01-19T14:13:00.000Z,"The Express Tribune
@etribune
·
19 Jan","Leading rights activist becomes Pakistan’s first transgender doctor

Read here http://bit.ly/3tGpjNd

#etribune #latest
1
13",,,1,13,[],https://twitter.com/etribune/status/1483804688130752514,0.0
78,The Express Tribune,@etribune,2022-01-19T13:30:22.000Z,"The Express Tribune
@etribune
·
19 Jan","Blinken says Russian attack on Ukraine could come at very short notice

Read here http://bit.ly/3FIA57G

#etribune #latest
2
3",,,2,3,[],https://twitter.com/etribune/status/1483793962104201224,0.0
79,The Express Tribune,@etribune,2022-01-20T13:06:44.000Z,"The Express Tribune
@etribune
·
20 Jan","Medical authorities declare Zahir Jaffer physically, mentally fit to stand trial

For more: https://tribune.com.pk/story/2339631/1

#etribune #news #zahirjaffer
tribune.com.pk
Zahir Jaffer physically, mentally fit to stand trial
Adiala Jail doctors say accused underwent several medical check-ups
15
78
197",,15.0,78,197,[],https://twitter.com/etribune/status/1484150403147210752,0.0
80,The Express Tribune,@etribune,2022-01-20T19:53:26.000Z,"The Express Tribune
@etribune
·
21 Jan","105 nations including Pakistan to get cheaper Merck Covid pill
#etribune #COVID19
tribune.com.pk
105 nations including Pakistan to get cheaper Covid pill
Generic drug manufacturers will make a more affordable version of Merck's anti-Covid pill for 105 of the world's poorer nations
3
11
53",,3.0,11,53,[],https://twitter.com/etribune/status/1484252752540848130,0.0
81,The Express Tribune,@etribune,2022-01-20T10:12:45.000Z,"The Express Tribune
@etribune
·
20 Jan","JUST IN: Blast in Lahore's Anarkali Bazaar

Follow up with this developing story here: https://tribune.com.pk

#etribune #Lahore #Breakingnews
4
28
55",,4.0,28,55,[],https://twitter.com/etribune/status/1484106617364918272,0.0
82,The Express Tribune,@etribune,2022-01-20T15:36:05.000Z,"The Express Tribune
@etribune
·
20 Jan","#Murree police SHO lands behind bars for taking ‘#bribe’
#etribune

https://tribune.com.pk/story/2339648/murree-police-sho-lands-behind-bars-for-taking-bribe…
2
7
22",,2.0,7,22,[],https://twitter.com/etribune/status/1484187986916884485,0.0
83,The Express Tribune,@etribune,2022-01-21T17:24:20.000Z,"The Express Tribune
@etribune
·
21 Jan","'Nearly 80% #COVID19 testing kits substandard in #Pakistan'
#etribune 

https://tribune.com.pk/story/2339775/nearly-80-covid-19-testing-kits-substandard-in-pakistan…
3
20
56",,3.0,20,56,[],https://twitter.com/etribune/status/1484577617042935808,0.0
84,The Express Tribune,@etribune,2022-01-21T13:53:10.000Z,"The Express Tribune
@etribune
·
21 Jan","#NCOC issues fresh #SOPs for mosques to contain #COVID19 resurgence
#etribune 
https://tribune.com.pk/story/2339752/ncoc-issues-fresh-sops-for-mosques-to-contain-covid-resurgence…
8
17
192",,8.0,17,192,[],https://twitter.com/etribune/status/1484524476343672836,0.0
85,The Express Tribune,@etribune,2022-01-21T13:36:42.000Z,"The Express Tribune
@etribune
·
21 Jan","Would you cross this bridge?

 A mountaineer successfully crosses a fragile looking bridge held together by pieces of wood and stone in Shimshal Valley, Hunza. No protective gear to save him from a deadly fall...

 via: Twitter: PakistanInPeace

#etribune #news #shimshalvalley
9
24",🎥,,9,24,['https://pbs.twimg.com/amplify_video_thumb/1484515993133195268/img/KSrk2db27Wq0YiOX.jpg'],https://twitter.com/etribune/status/1484520332409061382,0.0
86,The Express Tribune,@etribune,2022-01-21T16:20:22.000Z,"The Express Tribune
@etribune
·
21 Jan","ATC convicts first accused in #SriLankan national #lynching case
#etribune 

https://tribune.com.pk/story/2339773/atc-convicts-first-accused-in-sri-lankan-national-lynching-case…
3
4
32",,3.0,4,32,[],https://twitter.com/etribune/status/1484561519086080002,0.0
87,The Express Tribune,@etribune,2022-01-22T19:39:48.000Z,"The Express Tribune
@etribune
·
23 Jan","Turkish journalist arrested for insulting Erdogan

Read here http://bit.ly/33HYT2L

#etribune #latest
3
3
3",,3.0,3,3,[],https://twitter.com/etribune/status/1484974096135958529,0.0
88,The Express Tribune,@etribune,2022-01-22T19:16:33.000Z,"The Express Tribune
@etribune
·
23 Jan","In memory of Perween Rahman, a social activist who was passionate in her dedication to help those in need. Her life revolved around justice for the downtrodden through her efforts in the Orangi Pilot Project.

For more: https://tribune.com.pk

#etribune #news #perweenrahman
1
16
53",,1.0,16,53,[],https://twitter.com/etribune/status/1484968245706821636,0.0
89,The Express Tribune,@etribune,2022-01-22T16:27:13.000Z,"The Express Tribune
@etribune
·
22 Jan","Iran, Russia discuss construction of new nuclear power plants

Read here http://bit.ly/33HrRQr

#etribune #latest
3
9",,,3,9,[],https://twitter.com/etribune/status/1484925630466691073,0.0
90,The Express Tribune,@etribune,2022-01-22T14:52:33.000Z,"The Express Tribune
@etribune
·
22 Jan","Tokyo hits record 10,000 #COVID19 cases, Japan over 50,000 for first time

Read here http://bit.ly/3FPxGs3

#Omicron #etribune #latest
1
15",,,1,15,[],https://twitter.com/etribune/status/1484901807323168768,0.0
91,The Express Tribune,@etribune,2022-01-23T18:18:23.000Z,"The Express Tribune
@etribune
·
23 Jan","#Pakistan releases 20 Indian fishermen as a goodwill gesture
#etribune 
https://tribune.com.pk/story/2340091/pakistan-releases-20-indian-fishermen-as-goodwill-gesture…
1
12
50",,1.0,12,50,[],https://twitter.com/etribune/status/1485315994960769032,0.0
92,The Express Tribune,@etribune,2022-01-23T15:19:18.000Z,"The Express Tribune
@etribune
·
23 Jan","Rare #leopard rescued in #AJK succumbs to bullet injuries
#etribune 
https://tribune.com.pk/story/2340071/rare-leopard-rescued-in-ajk-succumbs-to-bullet-injuries…
3
3
21",,3.0,3,21,[],https://twitter.com/etribune/status/1485270928238026756,0.0
93,The Express Tribune,@etribune,2022-01-23T19:12:30.000Z,"The Express Tribune
@etribune
·
24 Jan","Islamabad, Moscow in talks for maiden Putin visit
#etribune
tribune.com.pk
Islamabad, Moscow in talks for maiden Putin visit
Islamabad and Moscow are in talks to finalise the plan for what would be a landmark visit of the Russian President Vladimir Putin to Pakistan this year
4
8
59",,4.0,8,59,[],https://twitter.com/etribune/status/1485329611689021441,0.0
94,The Express Tribune,@etribune,2022-01-23T16:38:23.000Z,"The Express Tribune
@etribune
·
23 Jan","In a first, #pilgrims to travel to #India by air as ‘religious tourism booms’
#etribune 

https://tribune.com.pk/story/2340078/in-a-first-pilgrims-to-travel-to-india-by-air-as-religious-tourism-booms…
1
6
19",,1.0,6,19,[],https://twitter.com/etribune/status/1485290829178716162,0.0
95,The Express Tribune,@etribune,2022-01-24T06:42:53.000Z,"The Express Tribune
@etribune
·
24 Jan","WATCH: Justice Ayesha Malik took oath as the first female judge of the Supreme Court of Pakistan on Monday.

Her swearing-in ceremony was held at the apex court earlier today and Chief Justice of Pakistan (CJP) Gulzar Ahmed administered the oath.

#etribune #justiceayeshamalik
1
20
84",,1.0,20,84,['https://pbs.twimg.com/ext_tw_video_thumb/1485502417689100288/pu/img/ourM6KflcbzF1qi3.jpg'],https://twitter.com/etribune/status/1485503354084200449,0.0
96,The Express Tribune,@etribune,2022-01-24T13:30:53.000Z,"The Express Tribune
@etribune
·
24 Jan","Journalist shot dead outside Lahore Press Club
#etribune #LatestNews 
https://tribune.com.pk/story/2340205/journalist-shot-dead-outside-lahore-press-club…
2
3
8",,2.0,3,8,[],https://twitter.com/etribune/status/1485606032323883009,0.0
97,The Express Tribune,@etribune,2022-01-24T07:21:45.000Z,"The Express Tribune
@etribune
·
24 Jan","A large number of SC's judges, attorney generals and lawyers attended the ceremony and congratulated Justice Ayesha Malik. 

#etribune #justiceayeshamalik
2
7
42",,2.0,7,42,['https://pbs.twimg.com/ext_tw_video_thumb/1485511166122151938/pu/img/jM9Gd7ifyhGJcioA.jpg'],https://twitter.com/etribune/status/1485513135318573057,0.0
98,The Express Tribune,@etribune,2022-01-24T13:44:10.000Z,"The Express Tribune
@etribune
·
24 Jan","Fawad demands live broadcast of #Sharif family's #corruption cases
#etribune 
https://tribune.com.pk/story/2340206/fawad-demands-live-broadcast-of-sharif-familys-corruption-cases…
2
2
9",,2.0,2,9,[],https://twitter.com/etribune/status/1485609371916771332,0.0
99,The Express Tribune,@etribune,2022-01-25T18:03:51.000Z,"The Express Tribune
@etribune
·
25 Jan","UFC fighting extraordinaire Khabib Nurmagomedov sent his Salam (Islamic greeting) to Pakistan's Maulana Tariq Jamil. He asked about the religious scholar's health and ended the video by stating that he will see him soon.

 via: Maulana Tariq Jamil Foundation

#etribune #news
16
29
210",🎥,16.0,29,210,['https://pbs.twimg.com/amplify_video_thumb/1486035293182513155/img/JQ7JVKMylYyq_zyE.jpg'],https://twitter.com/etribune/status/1486037112290000896,0.0
100,The Express Tribune,@etribune,2022-01-25T21:14:04.000Z,"The Express Tribune
@etribune
·
26 Jan","70 endangered #falcons die in customs custody
#etribune

https://tribune.com.pk/story/2340467/70-endangered-falcons-die-in-customs-custody…
7
21
33",,7.0,21,33,[],https://twitter.com/etribune/status/1486084981382340616,0.0
101,The Express Tribune,@etribune,2022-01-25T18:10:43.000Z,"The Express Tribune
@etribune
·
25 Jan","Giant dead Bryde's #whale found in #Karachi deep sea
#etribune 
https://tribune.com.pk/story/2340408/giant-dead-brydes-whale-found-in-karachi-deep-sea…
2
10",,,2,10,[],https://twitter.com/etribune/status/1486038839479218179,0.0
102,The Express Tribune,@etribune,2022-01-25T15:28:53.000Z,"The Express Tribune
@etribune
·
25 Jan","Chief of Army Staff General Qamar Javed Bajwa met former football legend, Michael Owens today. 

 ""Sports promote peace and this initiative for developing football infrastructure and young talent in Pakistan is a welcome step""  COAS stated during the meeting. 

#etribune #news
2
3
24",,2.0,3,24,['https://pbs.twimg.com/amplify_video_thumb/1485996059851730947/img/fEE-PaYphnp2TMTI.jpg'],https://twitter.com/etribune/status/1485998113919807493,0.0
103,The Express Tribune,@etribune,2022-01-26T13:04:28.000Z,"The Express Tribune
@etribune
·
26 Jan","PM, COAS discuss ‘professional matters’ of Pakistan Army
#etribune #latest
tribune.com.pk
PM, COAS discuss ‘professional matters’ of Pakistan Army
PM Imran and COAS General Qamar met at the Prime Minister’s Office and discussed matters pertaining to “professional matters” of Pakistan Army
7
8
45",,7.0,8,45,[],https://twitter.com/etribune/status/1486324158338412547,0.0
104,The Express Tribune,@etribune,2022-01-26T19:14:03.000Z,"The Express Tribune
@etribune
·
27 Jan","#AJK lambasts India's rights abuses in #IIOJK on 'Black Day'
#etribune 

https://tribune.com.pk/story/2340568/ajk-lambasts-indias-rights-abuses-in-iiojk-on-black-day…
2
5
14",,2.0,5,14,[],https://twitter.com/etribune/status/1486417165926477838,0.0
105,The Express Tribune,@etribune,2022-01-26T17:47:26.000Z,"The Express Tribune
@etribune
·
26 Jan","Kashmiris across UK mark India's Republic Day as ‘Black Day’
#etribune 
https://tribune.com.pk/story/2340567/kashmiris-across-uk-mark-indias-republic-day-as-black-day…
4
2
20",,4.0,2,20,[],https://twitter.com/etribune/status/1486395368942313473,0.0
106,The Express Tribune,@etribune,2022-01-26T15:05:07.000Z,"The Express Tribune
@etribune
·
26 Jan","Security forces kill #terrorist in North Waziristan operation
#etribune 
https://tribune.com.pk/story/2340554/security-forces-kill-terrorist-in-north-waziristan-operation…
1
1
19",,1.0,1,19,[],https://twitter.com/etribune/status/1486354520678490123,0.0
107,The Express Tribune,@etribune,2022-01-27T18:36:48.000Z,"The Express Tribune
@etribune
·
27 Jan","10 soldiers martyred in #Balochistan’s Kech check post attack
#etribune 

https://tribune.com.pk/story/2340730/10-soldiers-martyred-in-balochistans-kech-check-post-attack…
9
27
64",,9.0,27,64,[],https://twitter.com/etribune/status/1486770181061988369,0.0
108,The Express Tribune,@etribune,2022-01-27T19:59:17.000Z,"The Express Tribune
@etribune
·
28 Jan","Syrian fathers keep night watch so children don't freeze to death

Read here: http://bit.ly/3AEN8qb

#etribune #latest
1
3
11",,1.0,3,11,[],https://twitter.com/etribune/status/1486790937334493188,0.0
109,The Express Tribune,@etribune,2022-01-27T19:23:40.000Z,"The Express Tribune
@etribune
·
28 Jan","#COAS stresses mental, physical preparedness to win future #wars
#etribune

https://tribune.com.pk/story/2340731/coas-stresses-mental-physical-preparedness-to-win-future-wars…
2
2
21",,2.0,2,21,[],https://twitter.com/etribune/status/1486781973179904006,0.0
110,The Express Tribune,@etribune,2022-01-27T19:00:24.000Z,"The Express Tribune
@etribune
·
28 Jan","#ECP urged to make records of PTI's foreign funding public
#etribune
https://tribune.com.pk/story/2340718/ecp-urged-to-make-record-of-ptis-foreign-funding-public…
2
1
7",,2.0,1,7,[],https://twitter.com/etribune/status/1486776120456458240,0.0
111,The Express Tribune,@etribune,2022-01-28T11:04:42.000Z,"The Express Tribune
@etribune
·
28 Jan","WATCH: A cat, stuck on an Orange Line Metro track, was rescued following a two-hour-long operation on Friday by Rescue 1122 officials.

The cat was stuck on the track running between Ali Town and Raiwind Road in Lahore.

#etribune #Lahore #animalrescue
5
10
53",,5.0,10,53,['https://pbs.twimg.com/ext_tw_video_thumb/1487018304237625347/pu/img/iT6NNA8Db8Y-dywV.jpg'],https://twitter.com/etribune/status/1487018794698616836,0.0
112,The Express Tribune,@etribune,2022-01-28T13:35:35.000Z,"The Express Tribune
@etribune
·
28 Jan","#Pakistan issues visa to Indian man separated from brother during #Partition
#etribune 

https://tribune.com.pk/story/2340865/pakistan-issues-visa-to-indian-man-separated-from-brother-during-partition…
2
3
47",,2.0,3,47,[],https://twitter.com/etribune/status/1487056763799101451,0.0
113,The Express Tribune,@etribune,2022-01-28T15:56:16.000Z,"The Express Tribune
@etribune
·
28 Jan","#India, Central Asian nations to form working group on #Afghanistan
#etribune 

https://tribune.com.pk/story/2340872/india-central-asian-nations-to-form-working-group-on-afghanistan…
1
7
27",,1.0,7,27,[],https://twitter.com/etribune/status/1487092170054160390,0.0
114,The Express Tribune,@etribune,2022-01-28T16:47:31.000Z,"The Express Tribune
@etribune
·
28 Jan","#India denies visas to 170 Pakistani pilgrims to spoil 'peace initiative'
#etribune 

https://tribune.com.pk/story/2340875/india-denies-visas-to-170-pakistani-pilgrims-to-spoil-peace-initiative…
2
6
23",,2.0,6,23,[],https://twitter.com/etribune/status/1487105068218396679,0.0
115,The Express Tribune,@etribune,2022-01-29T16:54:39.000Z,"The Express Tribune
@etribune
·
29 Jan","Erdogan sacks statistics chief after record inflation
#etribune
tribune.com.pk
Erdogan sacks statistics chief after record inflation
Turkish President Erdogan has sacked the head of the state statistics agency after data showed last year's inflation rate hit a 19-year high of 36.1 per cent
5
33
42",,5.0,33,42,[],https://twitter.com/etribune/status/1487469248440147970,0.0
116,The Express Tribune,@etribune,2022-01-29T19:17:16.000Z,"The Express Tribune
@etribune
·
30 Jan","Gen Qamar visited Turbat, which has been the site of recent turbulence and spent a day to boost the morale of army troops. He was given a comprehensive brief of the Pak-Iran border fencing and the measures being taken to counter hostility in the province.

#etribune #ISPR
6
5
31",,6.0,5,31,['https://pbs.twimg.com/amplify_video_thumb/1487500035461992455/img/xRBAf4wKH5Y02-KE.jpg'],https://twitter.com/etribune/status/1487505139447570437,0.0
117,The Express Tribune,@etribune,2022-01-29T16:08:21.000Z,"The Express Tribune
@etribune
·
29 Jan","Skardu to turn into world winter sports destination, hopes PM #ImranKhan
#etribune
tribune.com.pk
Skardu to turn into world winter sports destination, hopes PM
Premier Imran posts pictures of the scenic Gilgit-Baltistan at night and of girls playing ice hockey there
2
13
71",,2.0,13,71,[],https://twitter.com/etribune/status/1487457596286115842,0.0
118,The Express Tribune,@etribune,2022-01-29T15:28:16.000Z,"The Express Tribune
@etribune
·
29 Jan","AstraZeneca China summoned over suspected fraud

Read here http://bit.ly/34ig0sa

#Covid_19 #Omicron #etribune #latest
4
14",,,4,14,[],https://twitter.com/etribune/status/1487447509488349186,0.0
119,The Express Tribune,@etribune,2022-01-30T12:48:31.000Z,"The Express Tribune
@etribune
·
30 Jan","A meteor hurtled through the night sky over Karachi last night and was visible to stargazers in the metropolis and other parts of Sindh. Astronomical groups confirmed the event as the rock could be seen burning up in the earth's atmosphere, before crashing to the ground
#etribune
22
156
268",,22.0,156,268,['https://pbs.twimg.com/ext_tw_video_thumb/1487769417668780032/pu/img/rSNi_4QqeezPIwT8.jpg'],https://twitter.com/etribune/status/1487769695461724168,0.0
120,The Express Tribune,@etribune,2022-01-30T20:30:27.000Z,"The Express Tribune
@etribune
·
31 Jan","Another '#journalist' gunned down in #Sindh
#etribune 
https://tribune.com.pk/story/2341201/another-journalist-gunned-down-in-sindh…
5
8
17",,5.0,8,17,[],https://twitter.com/etribune/status/1487885945697447941,0.0
121,The Express Tribune,@etribune,2022-01-30T17:45:47.000Z,"The Express Tribune
@etribune
·
30 Jan","#WATCH 
Hundreds pour onto streets as #Islamabad holds its first ‘full #marathon’
#etribune 

https://tribune.com.pk/story/2341170/hundreds-pour-onto-streets-as-islamabad-holds-its-first-full-marathon…
1
4
40",,1.0,4,40,[],https://twitter.com/etribune/status/1487844505969643521,0.0
122,The Express Tribune,@etribune,2022-01-30T12:48:38.000Z,"The Express Tribune
@etribune
·
30 Jan","Ideology of Gandhi’s assassin finds support in India

Read here http://bit.ly/3AG7Dmh

#etribune #latest
1
8
13",,1.0,8,13,[],https://twitter.com/etribune/status/1487769724968706049,0.0
123,The Express Tribune,@etribune,2022-01-31T14:30:01.000Z,"The Express Tribune
@etribune
·
31 Jan","Muslim scholars belonging to different schools of thought on Monday prayed inside a church of Peshawar in a show of solidarity with Pastor William Siraj, who was killed in the provincial capital a day earlier
#etribune
177
569
1,479",,177.0,569,"1,479",['https://pbs.twimg.com/ext_tw_video_thumb/1488156868207955978/pu/img/pvbG5JsLJhv1wGdi.jpg'],https://twitter.com/etribune/status/1488157628333236230,0.0
124,The Express Tribune,@etribune,2022-01-31T19:23:32.000Z,"The Express Tribune
@etribune
·
1 Feb","SC refuses to entertain plea against lifetime disqualification
#etribune
tribune.com.pk
SC refuses to entertain plea against lifetime disqualification
Supreme Court has refused to entertain petition filed by the SCBA challenging lifetime disqualification of lawmakers under Article 62 (1)(f) of Constitution
6
30
60",,6.0,30,60,[],https://twitter.com/etribune/status/1488231493306572801,0.0
125,The Express Tribune,@etribune,2022-01-31T16:32:10.000Z,"The Express Tribune
@etribune
·
31 Jan","'#Omicron subvariant BA 2 more infectious than original'

Read here http://bit.ly/3o9kGaI

#COVID19 #etribune #latest
1
10
22",,1.0,10,22,[],https://twitter.com/etribune/status/1488188367829446663,0.0
126,The Express Tribune,@etribune,2022-01-31T15:00:32.000Z,"The Express Tribune
@etribune
·
31 Jan","#WATCH : Muslims pray inside Peshawar church in show of solidarity
#etribune
tribune.com.pk
Muslims pray inside Peshawar church in show of solidarity
Tahir Ashrafi says attack on Pastor William Siraj was an attack on Pakistan and vowed not to leave Christian community alone
6
28
85",,6.0,28,85,[],https://twitter.com/etribune/status/1488165307340501004,0.0
127,The Express Tribune,@etribune,2022-02-01T14:41:00.000Z,"The Express Tribune
@etribune
·
1 Feb","First transgender doctor #SarahGill gets house job at #JPMC
#etribune 
https://tribune.com.pk/story/2341488/first-transgender-doctor-sarah-gill-gets-house-job-at-jpmc…
3
10
59",,3.0,10,59,[],https://twitter.com/etribune/status/1488522777980289026,0.0
128,The Express Tribune,@etribune,2022-02-01T16:06:48.000Z,"The Express Tribune
@etribune
·
1 Feb","MQM-P hails Supreme Court’s 'historic' verdict on #Sindh local bodies
#etribune 
https://tribune.com.pk/story/2341491/mqm-p-hails-supreme-courts-historic-verdict-on-sindh-local-bodies…
1
4
21",,1.0,4,21,[],https://twitter.com/etribune/status/1488544372010491907,0.0
129,The Express Tribune,@etribune,2022-02-01T16:31:24.000Z,"The Express Tribune
@etribune
·
1 Feb","Israel joins Pakistan, other nations in maritime drill

Read here http://bit.ly/3GdkI7G

#etribune #latest
6
17",,,6,17,[],https://twitter.com/etribune/status/1488550561716781058,0.0
130,The Express Tribune,@etribune,2022-02-01T17:58:32.000Z,"The Express Tribune
@etribune
·
1 Feb","Protesters block national highway over killing of #Hindu businessman in #Ghotki
#etribune 
https://tribune.com.pk/story/2341493/protesters-block-national-highway-over-killing-of-hindu-businessman-in-ghotki…
3
4
14",,3.0,4,14,[],https://twitter.com/etribune/status/1488572488414076931,0.0
131,The Express Tribune,@etribune,2022-02-02T09:32:39.000Z,"The Express Tribune
@etribune
·
2 Feb","The eye-opening report of EU DisinfoLab has exposed India's global propaganda.
tribune.com.pk
India's atrocities in Kashmir exposed once again
The eye-opening report of EU DisinfoLab has exposed India's global propaganda
2
10
47",,2.0,10,47,[],https://twitter.com/etribune/status/1488807568495497218,0.0
132,The Express Tribune,@etribune,2022-02-02T16:46:05.000Z,"The Express Tribune
@etribune
·
2 Feb","The Airport Security Force detained two siblings at Karachi's Jinnah International Airport last Saturday. The duo secretly stashed an exorbitant amount of 616,000 Euros (approximately 120 million Pakistani rupees). The siblings allegedly attempted to launder the money to Dubai.
5
18",,,5,18,['https://pbs.twimg.com/amplify_video_thumb/1488901760425115648/img/DbxmWuE_d54auNT_.jpg'],https://twitter.com/etribune/status/1488916644562882585,0.0
133,The Express Tribune,@etribune,2022-02-02T08:31:06.000Z,"The Express Tribune
@etribune
·
2 Feb","The Higher Education Commission of Pakistan’s policy to replace the two-year master’s programme with a four-year Bachelor of Studies (BS) degree seems to have had severe consequences for local universities and pupils alike.

For more: https://bit.ly/3HlfQPm

#etribune #news
2
4
20",,2.0,4,20,[],https://twitter.com/etribune/status/1488792078490427392,0.0
134,The Express Tribune,@etribune,2022-02-02T17:40:50.000Z,"The Express Tribune
@etribune
·
2 Feb","Pakistan sends more aid as humanitarian crisis unfolds in Afghanistan
#etribune 
https://tribune.com.pk/story/2341628/pakistan-sends-more-aid-as-humanitarian-crisis-unfolds-in-afghanistan…
3
4
11",,3.0,4,11,[],https://twitter.com/etribune/status/1488930424072155137,0.0
135,The Express Tribune,@etribune,2022-02-03T16:39:21.000Z,"The Express Tribune
@etribune
·
3 Feb","#Leopard cats recovered from Karachi's Empress Market
#etribune 
https://tribune.com.pk/story/2341817/leopard-cats-recovered-from-karachis-empress-market…
3
12
56",,3.0,12,56,[],https://twitter.com/etribune/status/1489277338458152960,0.0
136,The Express Tribune,@etribune,2022-02-03T18:12:19.000Z,"The Express Tribune
@etribune
·
3 Feb","#Pakistan ‘strategic partner’ of #US, says State Department
#etribune 
https://tribune.com.pk/story/2341666/pakistan-strategic-partner-of-us-says-state-department…
3
10
39",,3.0,10,39,[],https://twitter.com/etribune/status/1489300735540011014,0.0
137,The Express Tribune,@etribune,2022-02-03T15:16:59.000Z,"The Express Tribune
@etribune
·
3 Feb","With economy in mind, PM #ImranKhan lands in Beijing on official trip
#etribune 
https://tribune.com.pk/story/2341810/with-economy-in-mind-pm-imran-lands-in-beijing-on-official-trip…
3
3
17",,3.0,3,17,[],https://twitter.com/etribune/status/1489256610148978688,0.0
138,The Express Tribune,@etribune,2022-02-03T07:41:47.000Z,"The Express Tribune
@etribune
·
3 Feb","Interior Minister Sheikh Rashid has said that four to five terrorists were still holding out in Panjgur after the security forces successfully repulsed an attack on the FC base in the city and in Naushki. 

For more: https://bit.ly/3HqfruY

#etribune #latest #Panjgur #Naushki
4
6
20",,4.0,6,20,[],https://twitter.com/etribune/status/1489142054500380672,0.0
139,The Express Tribune,@etribune,2022-02-04T16:06:37.000Z,"The Express Tribune
@etribune
·
4 Feb","#WATCH 
Another college in #India denies students entry for wearing #hijab
#etribune 
https://tribune.com.pk/story/2341969/another-college-in-india-denies-students-entry-for-wearing-hijab…
7
15
40",,7.0,15,40,[],https://twitter.com/etribune/status/1489631490270969858,0.0
140,The Express Tribune,@etribune,2022-02-04T18:48:24.000Z,"The Express Tribune
@etribune
·
4 Feb","Huge investment on the way as PM #ImranKhan finalises deals with major Chinese firms
#etribune 
https://tribune.com.pk/story/2341976/huge-investment-on-the-way-as-pm-finalises-deals-with-major-chinese-firms…
4
7
60",,4.0,7,60,[],https://twitter.com/etribune/status/1489672202630881280,0.0
141,The Express Tribune,@etribune,2022-02-04T13:15:35.000Z,"The Express Tribune
@etribune
·
4 Feb","WATCH: Hijab-clad students were denied entry to a government college at Kundapur in Karnataka's Udipi District in India. The college dress code prohibits female students from covering their heads on the premises. 

Video via 
@dpkbopanna
#etribune #Kundapur #Karanataka #India
20
53
107",,20.0,53,107,['https://pbs.twimg.com/ext_tw_video_thumb/1489588008424816647/pu/img/8KPFxXGgMn6I3tvC.jpg'],https://twitter.com/etribune/status/1489588446960177154,0.0
142,The Express Tribune,@etribune,2022-02-04T17:56:54.000Z,"The Express Tribune
@etribune
·
4 Feb","#WATCH
Pakistani team receives 'round of applause' at Beijing stadium
#etribune 

https://tribune.com.pk/story/2341974/watch-pakistani-team-receives-round-of-applause-at-beijing-stadium…
3
2
35",,3.0,2,35,[],https://twitter.com/etribune/status/1489659243401723904,0.0
143,The Express Tribune,@etribune,2022-02-05T17:09:55.000Z,"The Express Tribune
@etribune
·
5 Feb","At least 20 #terrorists killed as military concludes operation in #Panjgur and #Naushki
#etribune 

https://tribune.com.pk/story/2342136/at-least-20-terrorists-killed-as-military-concludes-operation-in-panjgur-naushki…
The following media includes potentially sensitive content. Change settings
View
15
27
171",,15.0,27,171,[],https://twitter.com/etribune/status/1490009805821550594,0.0
